metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,63.0,30.0,28.0,29.0,15.0,23.0,44.0,26.0,28.0,28.0,21.0,32.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,63.0,30.0,28.0,29.0,15.0,23.0,44.0,26.0,28.0,28.0,21.0,32.0
Working Capital Days,655.0,590.0,-166.0,-262.0,-0.0,-31.0,114.0,360.0,387.0,442.0,441.0,420.0
ROCE %,13.0,9.0,7.0,11.0,6.0,7.0,10.0,9.0,11.0,15.0,16.0,
