metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,64.0,67.0,79.0,86.0,76.0,86.0,90.0,79.0,74.0,74.0,66.0,67.0
Inventory Days,37.0,57.0,37.0,55.0,57.0,51.0,63.0,65.0,58.0,54.0,71.0,70.0
Days Payable,52.0,67.0,85.0,81.0,105.0,138.0,148.0,123.0,92.0,145.0,131.0,140.0
Cash Conversion Cycle,49.0,56.0,30.0,60.0,28.0,-1.0,5.0,21.0,41.0,-16.0,6.0,-3.0
Working Capital Days,65.0,66.0,36.0,28.0,28.0,17.0,-1.0,42.0,31.0,19.0,12.0,31.0
ROCE %,12.0,22.0,25.0,19.0,12.0,20.0,26.0,11.0,9.0,9.0,5.0,
