metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,19.0,18.0,18.0,24.0,22.0,20.0,40.0,22.0,18.0,14.0,15.0,15.0
Inventory Days,43.0,60.0,50.0,45.0,46.0,42.0,354.0,57.0,,,,
Days Payable,520.0,502.0,515.0,576.0,562.0,432.0,2879.0,462.0,,,,
Cash Conversion Cycle,-458.0,-424.0,-448.0,-506.0,-494.0,-370.0,-2485.0,22.0,18.0,14.0,15.0,-391.0
Working Capital Days,-51.0,-41.0,-62.0,-68.0,-82.0,-92.0,-1122.0,-315.0,-152.0,-106.0,-123.0,-101.0
ROCE %,8.0,17.0,14.0,15.0,18.0,20.0,-9.0,-3.0,3.0,5.0,3.0,7.0
