metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,144.0,146.0,132.0,125.0,108.0,96.0,69.0,60.0,78.0,71.0,70.0,59.0
Inventory Days,112.0,123.0,101.0,91.0,71.0,91.0,119.0,72.0,65.0,63.0,69.0,57.0
Days Payable,182.0,177.0,177.0,182.0,202.0,212.0,257.0,183.0,180.0,139.0,172.0,135.0
Cash Conversion Cycle,74.0,92.0,55.0,34.0,-23.0,-26.0,-69.0,-52.0,-37.0,-6.0,-33.0,-20.0
Working Capital Days,-14.0,29.0,31.0,41.0,51.0,40.0,31.0,33.0,39.0,60.0,56.0,55.0
ROCE %,22.0,29.0,27.0,32.0,27.0,16.0,16.0,25.0,25.0,24.0,18.0,20.0
