metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,87.0,109.0,127.0,123.0,129.0,111.0,111.0,72.0,36.0,37.0,36.0,46.0
Inventory Days,35.0,17.0,19.0,28.0,29.0,27.0,21.0,46.0,27.0,69.0,73.0,126.0
Days Payable,89.0,69.0,101.0,104.0,133.0,126.0,142.0,120.0,111.0,179.0,151.0,185.0
Cash Conversion Cycle,33.0,57.0,46.0,47.0,26.0,11.0,-10.0,-2.0,-49.0,-73.0,-42.0,-13.0
Working Capital Days,-81.0,-2.0,-19.0,-8.0,-10.0,-21.0,-31.0,-89.0,-38.0,-61.0,-59.0,-45.0
ROCE %,9.0,3.0,7.0,6.0,7.0,9.0,8.0,7.0,9.0,10.0,9.0,6.0
