metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,144.0,105.0,86.0,133.0,227.0,191.0,90.0,69.0,64.0,55.0,55.0,45.0
Inventory Days,1104.0,1016.0,879.0,870.0,881.0,815.0,605.0,607.0,527.0,544.0,736.0,780.0
Days Payable,103.0,91.0,64.0,72.0,113.0,163.0,76.0,96.0,116.0,116.0,156.0,112.0
Cash Conversion Cycle,1145.0,1030.0,900.0,931.0,995.0,843.0,620.0,580.0,475.0,484.0,634.0,713.0
Working Capital Days,39.0,-5.0,74.0,101.0,221.0,185.0,141.0,111.0,38.0,37.0,121.0,279.0
ROCE %,23.0,29.0,27.0,29.0,24.0,26.0,30.0,31.0,39.0,34.0,32.0,
