nse_symbol,status
BHEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
BIKAJI,ok:consolidated:rows=6:cols=7:wc_present=6/6
BIOCON,ok:consolidated:rows=6:cols=12:wc_present=6/6
BIRLACORPN,ok:consolidated:rows=6:cols=12:wc_present=6/6
BLACKBUCK,ok:consolidated:rows=6:cols=6:wc_present=6/6
BLS,ok:consolidated:rows=6:cols=12:wc_present=6/6
BLUEDART,ok:consolidated:rows=6:cols=12:wc_present=6/6
BLUEJET,ok:consolidated:rows=6:cols=2:wc_present=6/6
BLUESTARCO,ok:consolidated:rows=6:cols=12:wc_present=6/6
BLUESTONE,ok:consolidated:rows=6:cols=2:wc_present=6/6
BORORENEW,ok:consolidated:rows=6:cols=10:wc_present=6/6
BOSCHLTD,ok:consolidated:rows=6:cols=11:wc_present=6/6
BPCL,ok:consolidated:rows=6:cols=12:wc_present=6/6
BRIGADE,ok:consolidated:rows=6:cols=12:wc_present=6/6
BRITANNIA,ok:consolidated:rows=6:cols=12:wc_present=6/6
BSE,ok:consolidated:rows=6:cols=12:wc_present=6/6
BSOFT,ok:consolidated:rows=6:cols=12:wc_present=6/6
CAMPUS,ok:consolidated:rows=6:cols=6:wc_present=6/6
CAMS,ok:consolidated:rows=6:cols=9:wc_present=6/6
CANBK,ok:consolidated:rows=1:cols=12:wc_present=0/6
CANFINHOME,ok:standalone:rows=1:cols=12:wc_present=0/6
CANHLIFE,ok:standalone:rows=6:cols=7:wc_present=6/6
CAPILLARY,ok:consolidated:rows=6:cols=6:wc_present=6/6
CAPLIPOINT,ok:consolidated:rows=6:cols=12:wc_present=6/6
CARBORUNIV,ok:consolidated:rows=6:cols=12:wc_present=6/6
CARTRADE,ok:consolidated:rows=6:cols=10:wc_present=6/6
CASTROLIND,ok:standalone:rows=6:cols=12:wc_present=6/6
CCAVENUE,ok:consolidated:rows=6:cols=12:wc_present=6/6
CCL,ok:consolidated:rows=6:cols=12:wc_present=6/6
CDSL,ok:consolidated:rows=6:cols=12:wc_present=6/6
CEATLTD,ok:consolidated:rows=6:cols=12:wc_present=6/6
CELLO,ok:consolidated:rows=6:cols=6:wc_present=6/6
CEMPRO,ok:consolidated:rows=6:cols=12:wc_present=6/6
CENTRALBK,ok:consolidated:rows=1:cols=12:wc_present=0/6
CENTURYPLY,ok:consolidated:rows=6:cols=12:wc_present=6/6
CERA,ok:consolidated:rows=6:cols=10:wc_present=6/6
CESC,ok:consolidated:rows=6:cols=12:wc_present=6/6
CGCL,ok:consolidated:rows=1:cols=12:wc_present=0/6
CGPOWER,ok:consolidated:rows=6:cols=12:wc_present=6/6
CHALET,ok:consolidated:rows=6:cols=12:wc_present=6/6
CHAMBLFERT,ok:consolidated:rows=6:cols=12:wc_present=6/6
CHENNPETRO,ok:consolidated:rows=6:cols=12:wc_present=6/6
CHOICEIN,ok:consolidated:rows=6:cols=12:wc_present=6/6
CHOLAFIN,ok:consolidated:rows=1:cols=12:wc_present=0/6
CHOLAHLDNG,ok:consolidated:rows=1:cols=12:wc_present=0/6
CIEINDIA,ok:consolidated:rows=6:cols=12:wc_present=6/6
CIPLA,ok:consolidated:rows=6:cols=12:wc_present=6/6
CLEAN,ok:consolidated:rows=6:cols=9:wc_present=6/6
CMSINFO,ok:consolidated:rows=6:cols=9:wc_present=6/6
COALINDIA,ok:consolidated:rows=6:cols=12:wc_present=6/6
COCHINSHIP,ok:consolidated:rows=6:cols=9:wc_present=6/6
COFORGE,ok:consolidated:rows=6:cols=12:wc_present=6/6
COHANCE,ok:consolidated:rows=6:cols=8:wc_present=6/6
COLPAL,ok:consolidated:rows=6:cols=5:wc_present=6/6
CONCOR,ok:consolidated:rows=6:cols=12:wc_present=6/6
CONCORDBIO,ok:consolidated:rows=6:cols=7:wc_present=6/6
COROMANDEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
CORONA,ok:consolidated:rows=6:cols=4:wc_present=6/6
CPPLUS,ok:consolidated:rows=6:cols=7:wc_present=6/6
CRAFTSMAN,ok:consolidated:rows=6:cols=10:wc_present=6/6
CRAMC,ok:standalone:rows=6:cols=7:wc_present=6/6
CREDITACC,ok:consolidated:rows=1:cols=8:wc_present=0/6
CRISIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
CRIZAC,ok:consolidated:rows=6:cols=6:wc_present=6/6
CROMPTON,ok:consolidated:rows=6:cols=9:wc_present=6/6
CSBBANK,ok:standalone:rows=1:cols=12:wc_present=0/6
CUB,ok:standalone:rows=1:cols=12:wc_present=0/6
CUMMINSIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
CUPID,ok:consolidated:rows=6:cols=4:wc_present=6/6
CYIENT,ok:consolidated:rows=6:cols=12:wc_present=6/6
DABUR,ok:consolidated:rows=6:cols=12:wc_present=6/6
DALBHARAT,ok:consolidated:rows=6:cols=10:wc_present=6/6
DATAMATICS,ok:consolidated:rows=6:cols=12:wc_present=6/6
DATAPATTNS,ok:standalone:rows=6:cols=12:wc_present=6/6
DBL,ok:consolidated:rows=6:cols=12:wc_present=6/6
DBREALTY,ok:consolidated:rows=6:cols=12:wc_present=6/6
DCBBANK,ok:standalone:rows=1:cols=12:wc_present=0/6
DCMSHRIRAM,ok:consolidated:rows=6:cols=12:wc_present=6/6
DEEPAKFERT,ok:consolidated:rows=6:cols=12:wc_present=6/6
DEEPAKNTR,ok:consolidated:rows=6:cols=12:wc_present=6/6
DELHIVERY,ok:consolidated:rows=6:cols=8:wc_present=6/6
DEVYANI,ok:consolidated:rows=6:cols=11:wc_present=6/6
DIACABS,ok:consolidated:rows=6:cols=12:wc_present=6/6
DIVISLAB,ok:consolidated:rows=6:cols=12:wc_present=6/6
DIXON,ok:consolidated:rows=6:cols=12:wc_present=6/6
DLF,ok:consolidated:rows=6:cols=12:wc_present=6/6
DMART,ok:consolidated:rows=6:cols=12:wc_present=6/6
DOMS,ok:consolidated:rows=6:cols=7:wc_present=6/6
DRREDDY,ok:consolidated:rows=6:cols=12:wc_present=6/6
DYNAMATECH,ok:consolidated:rows=6:cols=12:wc_present=6/6
ECLERX,ok:consolidated:rows=6:cols=12:wc_present=6/6
EDELWEISS,ok:consolidated:rows=6:cols=12:wc_present=6/6
EICHERMOT,ok:consolidated:rows=6:cols=12:wc_present=6/6
EIDPARRY,ok:consolidated:rows=6:cols=12:wc_present=6/6
EIEL,ok:consolidated:rows=6:cols=7:wc_present=6/6
EIHOTEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
ELECON,ok:consolidated:rows=6:cols=12:wc_present=6/6
ELECTCAST,ok:consolidated:rows=6:cols=12:wc_present=6/6
ELGIEQUIP,ok:consolidated:rows=6:cols=12:wc_present=6/6
ELLEN,ok:standalone:rows=6:cols=12:wc_present=6/6
EMAMILTD,ok:consolidated:rows=6:cols=12:wc_present=6/6
EMBDL,ok:consolidated:rows=6:cols=12:wc_present=6/6
EMCURE,ok:consolidated:rows=6:cols=8:wc_present=6/6
EMIL,ok:consolidated:rows=6:cols=7:wc_present=6/6
EMMVEE,ok:consolidated:rows=6:cols=7:wc_present=6/6
ENDURANCE,ok:consolidated:rows=6:cols=12:wc_present=6/6
ENGINERSIN,ok:consolidated:rows=6:cols=12:wc_present=6/6
ENRIN,ok:standalone:rows=6:cols=3:wc_present=6/6
ENTERO,ok:consolidated:rows=6:cols=7:wc_present=6/6
EPL,ok:consolidated:rows=6:cols=12:wc_present=6/6
EQUITASBNK,ok:standalone:rows=1:cols=12:wc_present=0/6
ERIS,ok:consolidated:rows=6:cols=12:wc_present=6/6
ESCORTS,ok:consolidated:rows=6:cols=12:wc_present=6/6
ETERNAL,ok:consolidated:rows=6:cols=9:wc_present=6/6
ETHOSLTD,ok:consolidated:rows=6:cols=8:wc_present=6/6
EUREKAFORB,ok:consolidated:rows=6:cols=6:wc_present=6/6
EXIDEIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
FACT,ok:consolidated:rows=6:cols=11:wc_present=6/6
FEDERALBNK,ok:consolidated:rows=1:cols=12:wc_present=0/6
FEDFINA,ok:standalone:rows=1:cols=8:wc_present=0/6
FIEMIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
FINCABLES,ok:consolidated:rows=6:cols=11:wc_present=6/6
FINPIPE,ok:consolidated:rows=6:cols=11:wc_present=6/6
FIRSTCRY,ok:consolidated:rows=6:cols=9:wc_present=6/6
FIVESTAR,ok:consolidated:rows=1:cols=5:wc_present=0/6
FLUOROCHEM,ok:consolidated:rows=6:cols=9:wc_present=6/6
FORCEMOT,ok:consolidated:rows=6:cols=12:wc_present=6/6
FORTIS,ok:consolidated:rows=6:cols=12:wc_present=6/6
FSL,ok:consolidated:rows=6:cols=12:wc_present=6/6
GABRIEL,ok:consolidated:rows=6:cols=3:wc_present=6/6
GAEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
GAIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
GALLANTT,ok:consolidated:rows=6:cols=12:wc_present=6/6
GESHIP,ok:consolidated:rows=6:cols=12:wc_present=6/6
GHCL,ok:consolidated:rows=6:cols=12:wc_present=6/6
GICRE,ok:consolidated:rows=6:cols=12:wc_present=6/6
GILLETTE,ok:standalone:rows=6:cols=12:wc_present=6/6
GLAND,ok:consolidated:rows=6:cols=7:wc_present=6/6
GLAXO,ok:consolidated:rows=6:cols=12:wc_present=6/6
GLENMARK,ok:consolidated:rows=6:cols=12:wc_present=6/6
GMDCLTD,ok:consolidated:rows=6:cols=12:wc_present=6/6
GMMPFAUDLR,ok:consolidated:rows=6:cols=12:wc_present=6/6
GMRAIRPORT,ok:consolidated:rows=6:cols=12:wc_present=6/6
GNFC,ok:consolidated:rows=6:cols=12:wc_present=6/6
GODFRYPHLP,ok:consolidated:rows=6:cols=12:wc_present=6/6
GODIGIT,ok:standalone:rows=6:cols=6:wc_present=6/6
GODREJAGRO,ok:consolidated:rows=6:cols=12:wc_present=6/6
GODREJCP,ok:consolidated:rows=6:cols=12:wc_present=6/6
GODREJIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
GODREJPROP,ok:consolidated:rows=6:cols=12:wc_present=6/6
GOKEX,ok:consolidated:rows=6:cols=12:wc_present=6/6
GOKULAGRO,ok:consolidated:rows=6:cols=11:wc_present=6/6
GPIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
GPPL,ok:consolidated:rows=6:cols=11:wc_present=6/6
GRANULES,ok:consolidated:rows=6:cols=12:wc_present=6/6
GRAPHITE,ok:consolidated:rows=6:cols=12:wc_present=6/6
GRASIM,ok:consolidated:rows=6:cols=12:wc_present=6/6
GRAVITA,ok:consolidated:rows=6:cols=12:wc_present=6/6
GREAVESCOT,ok:consolidated:rows=6:cols=12:wc_present=6/6
GROWW,ok:consolidated:rows=6:cols=5:wc_present=6/6
GRSE,ok:standalone:rows=6:cols=12:wc_present=6/6
GRWRHITECH,ok:consolidated:rows=6:cols=12:wc_present=6/6
GSFC,ok:consolidated:rows=6:cols=12:wc_present=6/6
HAL,ok:consolidated:rows=6:cols=12:wc_present=6/6
HAPPSTMNDS,ok:consolidated:rows=6:cols=8:wc_present=6/6
HAVELLS,ok:consolidated:rows=6:cols=12:wc_present=6/6
HBLENGINE,ok:consolidated:rows=6:cols=12:wc_present=6/6
HCC,ok:consolidated:rows=6:cols=12:wc_present=6/6
HCG,ok:consolidated:rows=6:cols=12:wc_present=6/6
HCLTECH,ok:consolidated:rows=6:cols=12:wc_present=6/6
HDBFS,ok:consolidated:rows=1:cols=5:wc_present=0/6
HDFCAMC,ok:consolidated:rows=6:cols=4:wc_present=6/6
HDFCBANK,ok:consolidated:rows=1:cols=12:wc_present=0/6
HDFCLIFE,ok:consolidated:rows=6:cols=12:wc_present=6/6
HEG,ok:consolidated:rows=6:cols=12:wc_present=6/6
HEMIPROP,ok:standalone:rows=6:cols=11:wc_present=6/6
HERITGFOOD,ok:consolidated:rows=6:cols=12:wc_present=6/6
HEROMOTOCO,ok:consolidated:rows=6:cols=12:wc_present=6/6
HEXT,ok:consolidated:rows=6:cols=12:wc_present=6/6
HFCL,ok:consolidated:rows=6:cols=12:wc_present=6/6
HGINFRA,ok:consolidated:rows=6:cols=12:wc_present=6/6
HINDALCO,ok:consolidated:rows=6:cols=12:wc_present=6/6
HINDCOPPER,ok:consolidated:rows=6:cols=8:wc_present=6/6
HINDPETRO,ok:consolidated:rows=6:cols=12:wc_present=6/6
HINDUNILVR,ok:consolidated:rows=6:cols=12:wc_present=6/6
HINDZINC,ok:consolidated:rows=6:cols=6:wc_present=6/6
HOMEFIRST,ok:standalone:rows=1:cols=12:wc_present=0/6
HONASA,ok:consolidated:rows=6:cols=6:wc_present=6/6
HONAUT,ok:standalone:rows=6:cols=12:wc_present=6/6
HSCL,ok:consolidated:rows=6:cols=12:wc_present=6/6
HUDCO,ok:consolidated:rows=1:cols=12:wc_present=0/6
HYUNDAI,ok:consolidated:rows=6:cols=6:wc_present=6/6
ICICIAMC,ok:consolidated:rows=6:cols=2:wc_present=6/6
ICICIBANK,ok:consolidated:rows=1:cols=12:wc_present=0/6
ICICIGI,ok:standalone:rows=6:cols=12:wc_present=6/6
ICICIPRULI,ok:consolidated:rows=6:cols=12:wc_present=6/6
ICIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
IDBI,ok:consolidated:rows=1:cols=12:wc_present=0/6
IDEA,ok:consolidated:rows=6:cols=12:wc_present=6/6
IDFCFIRSTB,ok:consolidated:rows=1:cols=10:wc_present=0/6
IEX,ok:consolidated:rows=6:cols=8:wc_present=6/6
IFBIND,ok:consolidated:rows=6:cols=10:wc_present=6/6
IFCI,ok:consolidated:rows=1:cols=12:wc_present=0/6
IGIL,ok:consolidated:rows=6:cols=4:wc_present=6/6
IGL,ok:consolidated:rows=6:cols=12:wc_present=6/6
IIFL,ok:consolidated:rows=1:cols=12:wc_present=0/6
IIFLCAPS,ok:consolidated:rows=6:cols=9:wc_present=6/6
IKS,ok:consolidated:rows=6:cols=7:wc_present=6/6
IMFA,ok:consolidated:rows=6:cols=12:wc_present=6/6
INDGN,ok:consolidated:rows=6:cols=8:wc_present=6/6
INDHOTEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
INDIACEM,ok:consolidated:rows=6:cols=12:wc_present=6/6
INDIAGLYCO,ok:consolidated:rows=6:cols=12:wc_present=6/6
INDIAMART,ok:consolidated:rows=6:cols=12:wc_present=6/6
INDIANB,ok:consolidated:rows=1:cols=12:wc_present=0/6
INDIASHLTR,ok:consolidated:rows=1:cols=6:wc_present=0/6
INDIGO,ok:consolidated:rows=6:cols=10:wc_present=6/6
INDIGOPNTS,ok:consolidated:rows=6:cols=4:wc_present=6/6
INDUSINDBK,ok:consolidated:rows=1:cols=11:wc_present=0/6
INDUSTOWER,ok:consolidated:rows=6:cols=12:wc_present=6/6
INFY,ok:consolidated:rows=6:cols=12:wc_present=6/6
INOXGREEN,ok:consolidated:rows=6:cols=9:wc_present=6/6
INOXINDIA,ok:consolidated:rows=6:cols=8:wc_present=6/6
INOXWIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
INTELLECT,ok:consolidated:rows=6:cols=12:wc_present=6/6
IOB,ok:consolidated:rows=1:cols=7:wc_present=0/6
IOC,ok:consolidated:rows=6:cols=12:wc_present=6/6
IONEXCHANG,ok:consolidated:rows=6:cols=12:wc_present=6/6
IPCALAB,ok:consolidated:rows=6:cols=12:wc_present=6/6
IRB,ok:consolidated:rows=6:cols=12:wc_present=6/6
IRCON,ok:consolidated:rows=6:cols=12:wc_present=6/6
IRCTC,ok:consolidated:rows=6:cols=4:wc_present=6/6
IREDA,ok:consolidated:rows=1:cols=8:wc_present=0/6
IRFC,ok:standalone:rows=1:cols=12:wc_present=0/6
ITC,ok:consolidated:rows=6:cols=12:wc_present=6/6
ITCHOTELS,ok:consolidated:rows=6:cols=3:wc_present=6/6
ITI,ok:consolidated:rows=6:cols=10:wc_present=6/6
IXIGO,ok:consolidated:rows=6:cols=8:wc_present=6/6
JAIBALAJI,ok:consolidated:rows=6:cols=12:wc_present=6/6
JAINREC,ok:consolidated:rows=6:cols=4:wc_present=6/6
JAMNAAUTO,ok:consolidated:rows=6:cols=12:wc_present=6/6
JAYNECOIND,ok:consolidated:rows=6:cols=7:wc_present=6/6
JBCHEPHARM,ok:consolidated:rows=6:cols=12:wc_present=6/6
JBMA,ok:consolidated:rows=6:cols=12:wc_present=6/6
JINDALSAW,ok:consolidated:rows=6:cols=12:wc_present=6/6
JINDALSTEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
JIOFIN,ok:consolidated:rows=6:cols=4:wc_present=6/6
JKCEMENT,ok:consolidated:rows=6:cols=12:wc_present=6/6
JKLAKSHMI,ok:consolidated:rows=6:cols=12:wc_present=6/6
JKPAPER,ok:consolidated:rows=6:cols=12:wc_present=6/6
JKTYRE,ok:consolidated:rows=6:cols=12:wc_present=6/6
JLHL,ok:consolidated:rows=6:cols=7:wc_present=6/6
JMFINANCIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
JPPOWER,ok:consolidated:rows=6:cols=12:wc_present=6/6
JSFB,ok:standalone:rows=1:cols=9:wc_present=0/6
JSL,ok:consolidated:rows=6:cols=12:wc_present=6/6
JSLL,ok:consolidated:rows=6:cols=4:wc_present=6/6
JSWCEMENT,ok:consolidated:rows=6:cols=7:wc_present=6/6
JSWDULUX,ok:consolidated:rows=6:cols=12:wc_present=6/6
JSWENERGY,ok:consolidated:rows=6:cols=12:wc_present=6/6
JSWINFRA,ok:consolidated:rows=6:cols=10:wc_present=6/6
JSWSTEEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
JUBLFOOD,ok:consolidated:rows=6:cols=12:wc_present=6/6
JUBLINGREA,ok:consolidated:rows=6:cols=7:wc_present=6/6
JUBLPHARMA,ok:consolidated:rows=6:cols=12:wc_present=6/6
JUSTDIAL,ok:consolidated:rows=6:cols=12:wc_present=6/6
JWL,ok:consolidated:rows=6:cols=6:wc_present=6/6
JYOTHYLAB,ok:consolidated:rows=6:cols=12:wc_present=6/6
JYOTICNC,ok:consolidated:rows=6:cols=8:wc_present=6/6
KAJARIACER,ok:consolidated:rows=6:cols=12:wc_present=6/6
KALYANKJIL,ok:consolidated:rows=6:cols=9:wc_present=6/6
KANSAINER,ok:consolidated:rows=6:cols=12:wc_present=6/6
KARURVYSYA,ok:standalone:rows=1:cols=12:wc_present=0/6
KAYNES,ok:consolidated:rows=6:cols=8:wc_present=6/6
KEC,ok:consolidated:rows=6:cols=12:wc_present=6/6
KEI,ok:consolidated:rows=6:cols=12:wc_present=6/6
KFINTECH,ok:consolidated:rows=6:cols=8:wc_present=6/6
KIMS,ok:consolidated:rows=6:cols=11:wc_present=6/6
KIRLOSBROS,ok:consolidated:rows=6:cols=12:wc_present=6/6
KIRLOSENG,ok:consolidated:rows=6:cols=11:wc_present=6/6
KIRLPNU,ok:consolidated:rows=6:cols=8:wc_present=6/6
KITEX,ok:consolidated:rows=6:cols=12:wc_present=6/6
KNRCON,ok:consolidated:rows=6:cols=12:wc_present=6/6
KOTAKBANK,ok:consolidated:rows=1:cols=12:wc_present=0/6
KPIGREEN,ok:consolidated:rows=6:cols=8:wc_present=6/6
KPIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
KPITTECH,ok:consolidated:rows=6:cols=9:wc_present=6/6
KPRMILL,ok:consolidated:rows=6:cols=12:wc_present=6/6
KRBL,ok:consolidated:rows=6:cols=12:wc_present=6/6
KRN,ok:consolidated:rows=6:cols=3:wc_present=6/6
KSB,ok:consolidated:rows=6:cols=12:wc_present=6/6
KSCL,ok:consolidated:rows=6:cols=12:wc_present=6/6
KTKBANK,ok:consolidated:rows=1:cols=7:wc_present=0/6
LALPATHLAB,ok:consolidated:rows=6:cols=12:wc_present=6/6
LATENTVIEW,ok:consolidated:rows=6:cols=10:wc_present=6/6
LAURUSLABS,ok:consolidated:rows=6:cols=12:wc_present=6/6
LEMONTREE,ok:consolidated:rows=6:cols=12:wc_present=6/6
LENSKART,ok:consolidated:rows=6:cols=6:wc_present=6/6
LGEINDIA,ok:standalone:rows=6:cols=7:wc_present=6/6
LICHSGFIN,ok:consolidated:rows=1:cols=12:wc_present=0/6
LICI,ok:consolidated:rows=6:cols=8:wc_present=6/6
LINDEINDIA,ok:consolidated:rows=6:cols=10:wc_present=6/6
