metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,37.0,34.0,79.0,55.0,58.0,136.0,57.0,31.0,7.0,20.0,19.0,64.0
Inventory Days,334.0,236.0,383.0,727.0,168.0,1590.0,606.0,458.0,662.0,648.0,368.0,306.0
Days Payable,202.0,190.0,290.0,968.0,177.0,1922.0,592.0,159.0,266.0,161.0,119.0,164.0
Cash Conversion Cycle,170.0,79.0,172.0,-186.0,48.0,-196.0,71.0,330.0,404.0,507.0,267.0,205.0
Working Capital Days,-1124.0,-388.0,-705.0,-468.0,-392.0,-533.0,-1012.0,-660.0,-546.0,-276.0,-169.0,-81.0
ROCE %,10.0,24.0,3.0,12.0,18.0,22.0,21.0,20.0,20.0,27.0,37.0,43.0
