metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,21.0,20.0,22.0,29.0,27.0,28.0,21.0,21.0,22.0,20.0,22.0,19.0
Inventory Days,107.0,91.0,107.0,112.0,106.0,83.0,110.0,94.0,80.0,70.0,92.0,94.0
Days Payable,54.0,56.0,101.0,92.0,116.0,104.0,116.0,122.0,109.0,114.0,110.0,109.0
Cash Conversion Cycle,74.0,54.0,28.0,49.0,17.0,8.0,14.0,-6.0,-8.0,-24.0,3.0,3.0
Working Capital Days,30.0,32.0,21.0,63.0,22.0,10.0,4.0,-7.0,-8.0,-14.0,97.0,2.0
ROCE %,40.0,38.0,34.0,41.0,37.0,35.0,35.0,38.0,41.0,46.0,46.0,45.0
