metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,6.0,8.0,9.0,9.0,11.0,10.0,14.0,12.0,7.0,6.0,9.0,7.0
Inventory Days,46.0,54.0,87.0,77.0,64.0,59.0,111.0,84.0,59.0,70.0,63.0,68.0
Days Payable,29.0,31.0,41.0,40.0,34.0,24.0,49.0,37.0,27.0,34.0,34.0,33.0
Cash Conversion Cycle,23.0,31.0,55.0,46.0,41.0,45.0,76.0,59.0,40.0,42.0,39.0,41.0
Working Capital Days,-12.0,-20.0,-45.0,-37.0,-28.0,-46.0,-58.0,-34.0,-26.0,-33.0,-42.0,-28.0
ROCE %,6.0,14.0,20.0,22.0,16.0,5.0,15.0,16.0,8.0,21.0,7.0,19.0
