metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,85.0,78.0,86.0,131.0,102.0,82.0,53.0,60.0,56.0,72.0,67.0,83.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,85.0,78.0,86.0,131.0,102.0,82.0,53.0,60.0,56.0,72.0,67.0,83.0
Working Capital Days,4.0,35.0,25.0,44.0,56.0,46.0,38.0,53.0,38.0,39.0,32.0,38.0
ROCE %,15.0,23.0,16.0,16.0,17.0,18.0,22.0,25.0,17.0,30.0,21.0,21.0
