metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,31.0,28.0,30.0,28.0,27.0,37.0,45.0,34.0,36.0,45.0,37.0,42.0
Inventory Days,52.0,49.0,59.0,60.0,60.0,81.0,87.0,64.0,71.0,73.0,66.0,69.0
Days Payable,57.0,52.0,64.0,51.0,46.0,55.0,91.0,58.0,55.0,83.0,66.0,80.0
Cash Conversion Cycle,26.0,24.0,25.0,37.0,41.0,63.0,41.0,40.0,51.0,34.0,37.0,31.0
Working Capital Days,-18.0,-28.0,-9.0,2.0,10.0,19.0,14.0,14.0,-0.0,-39.0,-63.0,-51.0
ROCE %,19.0,38.0,39.0,35.0,28.0,26.0,23.0,18.0,14.0,8.0,4.0,6.0
