metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,49.0,57.0,30.0,29.0,36.0,38.0,114.0,70.0,33.0,25.0,22.0,26.0
Inventory Days,854.0,973.0,,,,,,,,,,
Days Payable,224.0,265.0,,,,,,,,,,
Cash Conversion Cycle,49.0,57.0,30.0,29.0,36.0,38.0,114.0,70.0,33.0,654.0,22.0,734.0
Working Capital Days,91.0,134.0,40.0,-150.0,-77.0,-94.0,-212.0,-160.0,-111.0,-78.0,-112.0,-11.0
ROCE %,11.0,11.0,11.0,10.0,11.0,9.0,4.0,5.0,10.0,12.0,11.0,13.0
