metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,94.0,87.0,88.0,89.0,92.0,87.0,87.0,97.0,84.0,70.0,59.0,78.0
Inventory Days,88.0,65.0,78.0,65.0,76.0,97.0,84.0,103.0,79.0,79.0,83.0,113.0
Days Payable,156.0,156.0,172.0,174.0,165.0,177.0,161.0,182.0,149.0,140.0,119.0,172.0
Cash Conversion Cycle,26.0,-4.0,-6.0,-19.0,3.0,7.0,9.0,18.0,14.0,9.0,24.0,19.0
Working Capital Days,27.0,21.0,25.0,32.0,41.0,49.0,47.0,38.0,31.0,18.0,43.0,51.0
ROCE %,22.0,19.0,22.0,22.0,17.0,18.0,15.0,13.0,10.0,9.0,18.0,9.0
