metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,102.0,96.0,92.0,83.0,78.0,64.0,90.0,62.0,60.0,54.0,55.0,46.0
Inventory Days,70.0,78.0,63.0,96.0,84.0,94.0,123.0,123.0,83.0,108.0,85.0,126.0
Days Payable,11.0,4.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,4.0,2.0,3.0
Cash Conversion Cycle,161.0,171.0,154.0,177.0,161.0,152.0,206.0,184.0,142.0,158.0,139.0,169.0
Working Capital Days,130.0,135.0,120.0,118.0,106.0,91.0,130.0,99.0,82.0,76.0,74.0,87.0
ROCE %,6.0,11.0,17.0,16.0,18.0,15.0,15.0,19.0,25.0,32.0,29.0,24.0
