metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,38.0,39.0,38.0,38.0,44.0,36.0,41.0,33.0,34.0,33.0,37.0,42.0
Inventory Days,25.0,23.0,23.0,24.0,22.0,30.0,29.0,33.0,31.0,24.0,23.0,24.0
Days Payable,207.0,218.0,215.0,279.0,296.0,226.0,205.0,178.0,179.0,164.0,161.0,165.0
Cash Conversion Cycle,-144.0,-156.0,-155.0,-217.0,-230.0,-161.0,-135.0,-112.0,-115.0,-107.0,-101.0,-99.0
Working Capital Days,-71.0,-69.0,-87.0,-113.0,-234.0,-150.0,-56.0,-35.0,-22.0,-124.0,-30.0,-34.0
ROCE %,-0.0,3.0,11.0,3.0,6.0,4.0,2.0,10.0,10.0,10.0,12.0,13.0
