metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,70.0,73.0,62.0,85.0,89.0,78.0,101.0,59.0,51.0,39.0,50.0,47.0
Inventory Days,174.0,180.0,172.0,199.0,206.0,155.0,223.0,123.0,144.0,124.0,138.0,116.0
Days Payable,40.0,42.0,87.0,68.0,76.0,59.0,138.0,84.0,90.0,70.0,79.0,59.0
Cash Conversion Cycle,204.0,211.0,147.0,217.0,219.0,174.0,185.0,98.0,105.0,93.0,109.0,103.0
Working Capital Days,90.0,75.0,76.0,118.0,102.0,88.0,136.0,72.0,65.0,53.0,74.0,68.0
ROCE %,12.0,12.0,14.0,20.0,17.0,16.0,-7.0,13.0,37.0,31.0,19.0,19.0
