metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,26.0,25.0,85.0,89.0,123.0,73.0,199.0,72.0,119.0,115.0,156.0,207.0
Inventory Days,2442.0,876.0,1093.0,813.0,283.0,201.0,179.0,183.0,52.0,92.0,,
Days Payable,1248.0,1073.0,1451.0,1185.0,1229.0,1301.0,1093.0,1035.0,847.0,1405.0,,
Cash Conversion Cycle,1220.0,-172.0,-273.0,-282.0,-824.0,-1027.0,199.0,72.0,-795.0,-738.0,-640.0,-1106.0
Working Capital Days,-58.0,-58.0,-23.0,-150.0,-43.0,-127.0,-72.0,-40.0,-24.0,22.0,17.0,20.0
ROCE %,8.0,7.0,6.0,7.0,12.0,29.0,11.0,50.0,16.0,21.0,25.0,23.0
