metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,41.0,48.0,36.0,34.0,27.0,29.0,16.0,23.0,25.0,24.0,33.0,34.0
Inventory Days,275.0,372.0,333.0,223.0,347.0,215.0,185.0,261.0,179.0,246.0,242.0,243.0
Days Payable,147.0,118.0,51.0,89.0,104.0,85.0,66.0,45.0,37.0,36.0,49.0,36.0
Cash Conversion Cycle,169.0,302.0,318.0,168.0,271.0,159.0,135.0,239.0,167.0,234.0,226.0,241.0
Working Capital Days,-25.0,-25.0,20.0,2.0,43.0,49.0,51.0,56.0,83.0,86.0,70.0,75.0
ROCE %,-2.0,5.0,21.0,11.0,13.0,18.0,19.0,21.0,18.0,15.0,9.0,7.0
