metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,76.0,126.0,63.0,70.0,36.0,43.0,39.0,36.0,35.0,31.0,37.0,38.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,76.0,126.0,63.0,70.0,36.0,43.0,39.0,36.0,35.0,31.0,37.0,38.0
Working Capital Days,686.0,290.0,533.0,495.0,133.0,612.0,788.0,799.0,742.0,745.0,615.0,245.0
ROCE %,6.0,8.0,7.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,7.0,6.0
