metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,105.0,106.0,91.0,110.0,107.0,99.0,94.0,110.0,116.0,102.0,115.0,118.0
Inventory Days,82.0,86.0,100.0,132.0,86.0,102.0,117.0,115.0,101.0,107.0,114.0,111.0
Days Payable,83.0,90.0,94.0,123.0,85.0,104.0,93.0,103.0,94.0,94.0,100.0,108.0
Cash Conversion Cycle,104.0,103.0,97.0,119.0,109.0,97.0,118.0,123.0,123.0,115.0,129.0,121.0
Working Capital Days,14.0,19.0,22.0,33.0,44.0,54.0,77.0,63.0,72.0,74.0,76.0,76.0
ROCE %,18.0,18.0,17.0,17.0,21.0,34.0,21.0,15.0,15.0,13.0,12.0,
