metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,59.0,74.0,77.0,79.0,77.0,68.0,72.0,82.0,77.0,72.0,76.0,103.0
Inventory Days,148.0,114.0,194.0,161.0,186.0,241.0,217.0,218.0,237.0,205.0,233.0,265.0
Days Payable,101.0,76.0,131.0,96.0,123.0,142.0,111.0,115.0,105.0,89.0,71.0,75.0
Cash Conversion Cycle,106.0,111.0,140.0,144.0,139.0,166.0,179.0,185.0,209.0,188.0,239.0,294.0
Working Capital Days,25.0,35.0,55.0,71.0,56.0,42.0,74.0,81.0,69.0,54.0,74.0,249.0
ROCE %,30.0,26.0,24.0,26.0,22.0,25.0,22.0,17.0,18.0,24.0,20.0,14.0
