metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,166.0,200.0,179.0,183.0,162.0,166.0,150.0,136.0,90.0,76.0,84.0,101.0
Inventory Days,38.0,32.0,35.0,45.0,43.0,51.0,54.0,65.0,59.0,53.0,41.0,50.0
Days Payable,266.0,248.0,278.0,331.0,324.0,327.0,395.0,420.0,433.0,401.0,380.0,351.0
Cash Conversion Cycle,-62.0,-17.0,-64.0,-103.0,-119.0,-111.0,-191.0,-219.0,-284.0,-272.0,-255.0,-201.0
Working Capital Days,7.0,8.0,21.0,33.0,43.0,34.0,37.0,35.0,27.0,25.0,42.0,57.0
ROCE %,15.0,16.0,20.0,27.0,29.0,25.0,21.0,14.0,12.0,16.0,18.0,14.0
