metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,107.0,119.0,88.0,70.0,77.0,100.0,36.0,26.0,13.0,29.0,20.0,30.0
Inventory Days,98.0,107.0,110.0,98.0,106.0,125.0,129.0,91.0,84.0,94.0,105.0,92.0
Days Payable,39.0,40.0,57.0,61.0,50.0,68.0,63.0,59.0,42.0,42.0,40.0,41.0
Cash Conversion Cycle,166.0,186.0,142.0,107.0,132.0,156.0,103.0,58.0,55.0,81.0,84.0,81.0
Working Capital Days,9.0,8.0,27.0,57.0,76.0,117.0,68.0,97.0,46.0,58.0,61.0,188.0
ROCE %,9.0,10.0,24.0,16.0,8.0,16.0,33.0,23.0,8.0,10.0,12.0,
