metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,62.0,63.0,69.0,64.0,47.0,40.0,52.0,42.0,39.0,39.0,40.0,42.0
Inventory Days,144.0,133.0,123.0,142.0,146.0,125.0,130.0,128.0,101.0,116.0,148.0,143.0
Days Payable,27.0,38.0,57.0,65.0,51.0,48.0,73.0,61.0,52.0,51.0,54.0,53.0
Cash Conversion Cycle,179.0,157.0,134.0,141.0,143.0,118.0,108.0,109.0,87.0,104.0,135.0,131.0
Working Capital Days,21.0,22.0,21.0,26.0,24.0,40.0,42.0,39.0,26.0,12.0,5.0,2.0
ROCE %,25.0,26.0,23.0,18.0,17.0,14.0,20.0,30.0,27.0,18.0,10.0,11.0
