metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,66.0,66.0,66.0,68.0,65.0,74.0,70.0,68.0,63.0,72.0,70.0,72.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,66.0,66.0,66.0,68.0,65.0,74.0,70.0,68.0,63.0,72.0,70.0,72.0
Working Capital Days,3.0,34.0,38.0,50.0,36.0,42.0,36.0,28.0,31.0,54.0,39.0,33.0
ROCE %,36.0,33.0,30.0,30.0,32.0,32.0,35.0,37.0,40.0,40.0,38.0,40.0
