metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,78.0,58.0,107.0,94.0,93.0,90.0,85.0,82.0,94.0,149.0,94.0,161.0
Inventory Days,178.0,190.0,228.0,192.0,188.0,257.0,211.0,258.0,275.0,365.0,267.0,445.0
Days Payable,120.0,130.0,177.0,141.0,111.0,71.0,122.0,131.0,147.0,138.0,227.0,346.0
Cash Conversion Cycle,136.0,117.0,158.0,145.0,169.0,276.0,174.0,209.0,223.0,376.0,134.0,260.0
Working Capital Days,140.0,126.0,174.0,48.0,63.0,95.0,66.0,111.0,79.0,129.0,123.0,85.0
ROCE %,27.0,26.0,23.0,23.0,26.0,22.0,17.0,14.0,13.0,9.0,9.0,6.0
