metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,94.0,75.0,77.0,64.0,117.0,66.0,69.0,81.0,58.0,57.0,67.0,59.0
Inventory Days,7574.0,2500.0,1954.0,7470.0,,,,,,,,
Days Payable,1795.0,269.0,221.0,633.0,,,,,,,,
Cash Conversion Cycle,94.0,75.0,77.0,5843.0,117.0,2297.0,1803.0,6918.0,58.0,57.0,67.0,59.0
Working Capital Days,33.0,49.0,56.0,-87.0,-198.0,-114.0,-20.0,87.0,30.0,104.0,274.0,107.0
ROCE %,13.0,12.0,8.0,11.0,10.0,13.0,11.0,8.0,10.0,11.0,8.0,10.0
