metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,17.0,18.0,14.0,26.0,17.0,20.0,23.0,21.0,14.0,5.0,8.0,8.0
Inventory Days,87.0,92.0,73.0,68.0,66.0,91.0,136.0,89.0,77.0,83.0,73.0,72.0
Days Payable,87.0,70.0,80.0,81.0,52.0,95.0,108.0,72.0,69.0,61.0,48.0,59.0
Cash Conversion Cycle,17.0,40.0,6.0,13.0,31.0,15.0,52.0,38.0,22.0,27.0,32.0,20.0
Working Capital Days,15.0,23.0,30.0,43.0,43.0,6.0,-5.0,-37.0,-6.0,-2.0,16.0,39.0
ROCE %,10.0,18.0,14.0,11.0,10.0,5.0,-5.0,-3.0,5.0,24.0,30.0,36.0
