metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,33.0,38.0,31.0,33.0,36.0,34.0,21.0,22.0,27.0,26.0,26.0,20.0
Inventory Days,136.0,150.0,153.0,169.0,154.0,164.0,178.0,169.0,158.0,149.0,175.0,124.0
Days Payable,153.0,182.0,181.0,190.0,172.0,176.0,197.0,178.0,171.0,186.0,215.0,158.0
Cash Conversion Cycle,16.0,6.0,3.0,13.0,17.0,22.0,3.0,12.0,14.0,-10.0,-14.0,-14.0
Working Capital Days,-17.0,-0.0,-7.0,-1.0,-5.0,9.0,-9.0,-14.0,-13.0,-17.0,-13.0,85.0
ROCE %,36.0,35.0,31.0,28.0,28.0,28.0,27.0,27.0,23.0,22.0,20.0,20.0
