metric,Mar 2012,Mar 2013,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,42.0,47.0,65.0,63.0,51.0,46.0,50.0,42.0,34.0,34.0,44.0,45.0
Inventory Days,87.0,68.0,79.0,84.0,66.0,80.0,74.0,59.0,68.0,66.0,59.0,63.0
Days Payable,19.0,13.0,36.0,40.0,27.0,26.0,41.0,35.0,24.0,22.0,24.0,30.0
Cash Conversion Cycle,109.0,101.0,108.0,107.0,90.0,101.0,83.0,65.0,78.0,77.0,79.0,78.0
Working Capital Days,25.0,25.0,31.0,31.0,28.0,34.0,38.0,33.0,46.0,61.0,63.0,64.0
ROCE %,9.0,11.0,11.0,11.0,13.0,16.0,23.0,21.0,21.0,16.0,,
