metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,52.0,84.0,76.0,80.0,72.0,80.0,115.0,84.0,99.0,83.0,93.0,90.0
Inventory Days,33.0,29.0,27.0,21.0,23.0,27.0,23.0,23.0,33.0,25.0,34.0,27.0
Days Payable,114.0,153.0,161.0,201.0,184.0,188.0,261.0,169.0,144.0,120.0,123.0,130.0
Cash Conversion Cycle,-28.0,-40.0,-58.0,-100.0,-89.0,-81.0,-124.0,-62.0,-12.0,-12.0,5.0,-12.0
Working Capital Days,39.0,47.0,34.0,21.0,21.0,30.0,52.0,58.0,52.0,45.0,39.0,27.0
ROCE %,26.0,24.0,28.0,30.0,35.0,35.0,26.0,17.0,20.0,20.0,18.0,17.0
