metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,45.0,49.0,66.0,70.0,84.0,132.0,185.0,65.0,63.0,110.0,57.0,69.0
Inventory Days,219.0,225.0,206.0,232.0,227.0,434.0,954.0,1465.0,1012.0,3044.0,1373.0,1015.0
Days Payable,123.0,126.0,147.0,160.0,57.0,87.0,150.0,4.0,3.0,7.0,3.0,2.0
Cash Conversion Cycle,140.0,147.0,125.0,142.0,253.0,479.0,988.0,1526.0,1072.0,3147.0,1428.0,1082.0
Working Capital Days,87.0,98.0,87.0,82.0,146.0,255.0,508.0,554.0,355.0,954.0,796.0,755.0
ROCE %,28.0,26.0,22.0,23.0,7.0,8.0,6.0,-1.0,5.0,-2.0,7.0,10.0
