metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,48.0,67.0,55.0,78.0,74.0,108.0,79.0,73.0,72.0,67.0,78.0,57.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,48.0,67.0,55.0,78.0,74.0,108.0,79.0,73.0,72.0,67.0,78.0,57.0
Working Capital Days,25.0,38.0,29.0,15.0,38.0,4.0,-35.0,-20.0,34.0,-1.0,28.0,42.0
ROCE %,5.0,3.0,10.0,17.0,19.0,16.0,26.0,32.0,23.0,18.0,17.0,18.0
