metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,189.0,102.0,203.0,171.0,90.0,181.0,1109.0,372.0,36.0,84.0,81.0,64.0
Inventory Days,24576.0,1231.0,1482.0,490.0,,,,,,,,
Days Payable,1746.0,44.0,130.0,18.0,,,,,,,,
Cash Conversion Cycle,189.0,102.0,203.0,171.0,90.0,23012.0,1109.0,372.0,1222.0,84.0,1433.0,537.0
Working Capital Days,1369.0,2801.0,3725.0,3384.0,1003.0,1363.0,10764.0,1797.0,176.0,1667.0,416.0,182.0
ROCE %,1.0,2.0,1.0,-2.0,-0.0,-3.0,-0.0,-1.0,-11.0,22.0,-1.0,2.0
