metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0.0,1.0,4.0,8.0,6.0,23.0,23.0,62.0,93.0,37.0,16.0,7.0
Inventory Days,218.0,304.0,277.0,294.0,246.0,261.0,263.0,206.0,48.0,,,
Days Payable,196.0,304.0,622.0,654.0,296.0,438.0,607.0,317.0,33.0,,,
Cash Conversion Cycle,22.0,1.0,4.0,8.0,6.0,-321.0,-336.0,13.0,-84.0,-306.0,-95.0,22.0
Working Capital Days,-165.0,-161.0,-144.0,-394.0,-265.0,-563.0,-166.0,3.0,3.0,-54.0,-62.0,-48.0
ROCE %,10.0,10.0,12.0,12.0,12.0,14.0,9.0,9.0,9.0,9.0,8.0,7.0
