metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,4.0,8.0,7.0,34.0,52.0,60.0,99.0,61.0,49.0,37.0,45.0,38.0
Inventory Days,3042.0,3244.0,3898.0,2040.0,3653.0,9712.0,8486.0,2094.0,4134.0,4667.0,,
Days Payable,559.0,740.0,942.0,258.0,351.0,949.0,885.0,206.0,366.0,361.0,,
Cash Conversion Cycle,4.0,2491.0,2511.0,2991.0,1834.0,3362.0,8861.0,7662.0,49.0,1926.0,3813.0,4345.0
Working Capital Days,-11.0,7.0,-0.0,59.0,66.0,41.0,-64.0,-57.0,-61.0,8.0,-66.0,29.0
ROCE %,11.0,12.0,11.0,9.0,12.0,8.0,4.0,6.0,8.0,13.0,13.0,11.0
