metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46.0,48.0,44.0,44.0,49.0,49.0,79.0,81.0,119.0,92.0,63.0,91.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,46.0,48.0,44.0,44.0,49.0,49.0,79.0,81.0,119.0,92.0,63.0,91.0
Working Capital Days,-356.0,-306.0,-250.0,-220.0,-201.0,-274.0,-187.0,-241.0,-174.0,-134.0,-166.0,-227.0
ROCE %,8.0,9.0,10.0,10.0,9.0,11.0,12.0,11.0,13.0,13.0,13.0,10.0
