metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,8.0,11.0,10.0,12.0,8.0,8.0,17.0,11.0,9.0,8.0,12.0,19.0
Inventory Days,208.0,217.0,225.0,232.0,238.0,246.0,265.0,292.0,218.0,227.0,197.0,164.0
Days Payable,105.0,104.0,129.0,146.0,146.0,142.0,192.0,153.0,99.0,73.0,85.0,77.0
Cash Conversion Cycle,111.0,124.0,106.0,99.0,100.0,112.0,90.0,150.0,128.0,162.0,124.0,107.0
Working Capital Days,39.0,61.0,51.0,56.0,46.0,28.0,10.0,33.0,27.0,43.0,16.0,17.0
ROCE %,34.0,22.0,22.0,25.0,31.0,25.0,-0.0,8.0,20.0,19.0,15.0,13.0
