metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,41.0,36.0,61.0,124.0,91.0,50.0,17.0,24.0,18.0,14.0,15.0,17.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,41.0,36.0,61.0,124.0,91.0,50.0,17.0,24.0,18.0,14.0,15.0,17.0
Working Capital Days,-160.0,48.0,96.0,-258.0,-276.0,-238.0,-221.0,-479.0,-472.0,-494.0,-537.0,-457.0
ROCE %,11.0,11.0,11.0,11.0,12.0,5.0,10.0,10.0,10.0,12.0,13.0,14.0
