metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,85.0,92.0,86.0,106.0,88.0,105.0,73.0,116.0,115.0,109.0,103.0,79.0
Inventory Days,331.0,482.0,213.0,389.0,545.0,534.0,570.0,496.0,432.0,357.0,405.0,480.0
Days Payable,189.0,372.0,160.0,239.0,224.0,244.0,104.0,105.0,153.0,120.0,145.0,216.0
Cash Conversion Cycle,228.0,202.0,138.0,257.0,410.0,395.0,539.0,507.0,394.0,345.0,362.0,343.0
Working Capital Days,25.0,97.0,71.0,215.0,207.0,295.0,246.0,258.0,198.0,151.0,151.0,163.0
ROCE %,17.0,18.0,39.0,35.0,23.0,14.0,13.0,4.0,18.0,30.0,33.0,17.0
