metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,17.0,7.0,4.0,9.0,7.0,6.0,8.0,11.0,10.0,33.0,9.0,10.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,17.0,7.0,4.0,9.0,7.0,6.0,8.0,11.0,10.0,33.0,9.0,10.0
Working Capital Days,-522.0,-446.0,-287.0,-404.0,-429.0,-761.0,-424.0,-654.0,-463.0,-540.0,-390.0,-247.0
ROCE %,10.0,10.0,11.0,8.0,13.0,15.0,16.0,14.0,13.0,7.0,43.0,71.0
