metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,31.0,43.0,6.0,10.0,5.0,3.0,11.0,25.0,10.0,44.0,31.0,
Inventory Days,574.0,256.0,440.0,238.0,180.0,92.0,794.0,312.0,149.0,,,
Days Payable,346.0,107.0,146.0,128.0,207.0,79.0,275.0,245.0,146.0,,,
Cash Conversion Cycle,259.0,43.0,6.0,159.0,299.0,113.0,-16.0,37.0,529.0,111.0,35.0,
Working Capital Days,-70.0,-8.0,-22.0,-1.0,-10.0,-3.0,-16.0,14.0,189.0,7.0,-2.0,
ROCE %,9.0,16.0,10.0,-1.0,23.0,34.0,36.0,15.0,21.0,24.0,,
