metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,45.0,61.0,72.0,45.0,49.0,46.0,113.0,51.0,50.0,46.0,44.0,48.0
Inventory Days,202.0,214.0,201.0,207.0,181.0,181.0,470.0,241.0,220.0,165.0,157.0,167.0
Days Payable,97.0,93.0,133.0,132.0,100.0,92.0,246.0,141.0,153.0,106.0,116.0,123.0
Cash Conversion Cycle,150.0,182.0,140.0,121.0,130.0,134.0,337.0,151.0,117.0,105.0,85.0,92.0
Working Capital Days,46.0,51.0,65.0,43.0,56.0,70.0,79.0,42.0,36.0,36.0,33.0,23.0
ROCE %,20.0,19.0,22.0,29.0,29.0,31.0,15.0,13.0,22.0,19.0,13.0,14.0
