metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,38.0,44.0,43.0,42.0,37.0,20.0,24.0,41.0,28.0,35.0,37.0,50.0
Inventory Days,38.0,42.0,64.0,69.0,60.0,56.0,57.0,68.0,57.0,60.0,57.0,57.0
Days Payable,65.0,96.0,94.0,108.0,76.0,73.0,83.0,97.0,53.0,56.0,56.0,61.0
Cash Conversion Cycle,11.0,-10.0,13.0,3.0,20.0,4.0,-3.0,12.0,31.0,39.0,37.0,46.0
Working Capital Days,-19.0,-18.0,-21.0,-6.0,-0.0,-9.0,-15.0,9.0,23.0,37.0,29.0,47.0
ROCE %,22.0,25.0,16.0,16.0,17.0,16.0,12.0,21.0,27.0,27.0,28.0,29.0
