metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,192.0,174.0,138.0,110.0,109.0,111.0,120.0,108.0,112.0,108.0,92.0,103.0
Inventory Days,79.0,83.0,92.0,106.0,88.0,81.0,90.0,76.0,90.0,78.0,76.0,84.0
Days Payable,286.0,264.0,204.0,251.0,172.0,166.0,174.0,155.0,146.0,121.0,112.0,126.0
Cash Conversion Cycle,-15.0,-8.0,26.0,-35.0,25.0,27.0,36.0,30.0,56.0,65.0,56.0,61.0
Working Capital Days,-1.0,28.0,-45.0,-90.0,-60.0,1.0,0.0,8.0,31.0,47.0,42.0,44.0
ROCE %,4.0,6.0,-25.0,-4.0,10.0,3.0,12.0,14.0,26.0,38.0,41.0,30.0
