metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,30.0,32.0,30.0,34.0,32.0,31.0,21.0,21.0,18.0,19.0,23.0,23.0
Inventory Days,207.0,168.0,163.0,170.0,154.0,179.0,179.0,200.0,180.0,194.0,179.0,130.0
Days Payable,102.0,97.0,117.0,146.0,133.0,172.0,229.0,239.0,216.0,221.0,177.0,152.0
Cash Conversion Cycle,136.0,103.0,76.0,58.0,53.0,38.0,-29.0,-18.0,-17.0,-7.0,25.0,1.0
Working Capital Days,-44.0,-56.0,-19.0,-95.0,-47.0,-84.0,-103.0,-88.0,-75.0,-91.0,-105.0,-26.0
ROCE %,9.0,11.0,13.0,10.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0,8.0
