metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,193.0,198.0,255.0,1051.0,414.0,635.0,538.0,627.0,412.0,238.0,276.0,353.0
Inventory Days,93.0,74.0,133.0,2865.0,411.0,1363.0,733.0,940.0,843.0,441.0,238.0,268.0
Days Payable,155.0,158.0,187.0,1653.0,387.0,1446.0,829.0,663.0,460.0,214.0,188.0,178.0
Cash Conversion Cycle,130.0,115.0,202.0,2263.0,438.0,552.0,442.0,905.0,795.0,464.0,326.0,443.0
Working Capital Days,54.0,48.0,68.0,614.0,138.0,-217.0,-430.0,-259.0,-12.0,75.0,161.0,267.0
ROCE %,28.0,26.0,16.0,-3.0,3.0,-6.0,-8.0,-11.0,-7.0,4.0,12.0,10.0
