metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,115.0,115.0,107.0,131.0,109.0,142.0,165.0,149.0,143.0,107.0,111.0,121.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,115.0,115.0,107.0,131.0,109.0,142.0,165.0,149.0,143.0,107.0,111.0,121.0
Working Capital Days,113.0,137.0,89.0,89.0,78.0,102.0,102.0,106.0,87.0,70.0,70.0,596.0
ROCE %,35.0,32.0,41.0,39.0,42.0,30.0,29.0,27.0,25.0,26.0,20.0,17.0
