metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,194.0,144.0,124.0,109.0,77.0,37.0,72.0,63.0,68.0,70.0,74.0,86.0
Inventory Days,128.0,59.0,83.0,85.0,84.0,42.0,79.0,48.0,41.0,49.0,60.0,67.0
Days Payable,202.0,132.0,130.0,130.0,162.0,143.0,191.0,107.0,94.0,98.0,99.0,105.0
Cash Conversion Cycle,120.0,71.0,77.0,64.0,-1.0,-63.0,-40.0,3.0,15.0,21.0,35.0,48.0
Working Capital Days,84.0,47.0,283.0,-53.0,-96.0,-285.0,-207.0,-62.0,4.0,8.0,16.0,82.0
ROCE %,5.0,5.0,-4.0,-1.0,2.0,-4.0,8.0,42.0,61.0,47.0,37.0,27.0
