metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,82.0,63.0,60.0,49.0,55.0,61.0,100.0,66.0,44.0,57.0,50.0,55.0
Inventory Days,122.0,138.0,164.0,112.0,124.0,121.0,100.0,125.0,61.0,85.0,68.0,96.0
Days Payable,36.0,50.0,74.0,39.0,100.0,68.0,45.0,127.0,39.0,69.0,28.0,47.0
Cash Conversion Cycle,168.0,151.0,150.0,122.0,79.0,113.0,155.0,65.0,66.0,73.0,90.0,103.0
Working Capital Days,4.0,-22.0,19.0,29.0,40.0,10.0,15.0,-1.0,1.0,32.0,69.0,57.0
ROCE %,3.0,5.0,11.0,22.0,25.0,11.0,4.0,5.0,13.0,19.0,22.0,22.0
