metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,38.0,43.0,46.0,44.0,43.0,44.0,41.0,36.0,34.0,34.0,45.0,39.0
Inventory Days,116.0,119.0,111.0,110.0,131.0,137.0,112.0,142.0,114.0,121.0,121.0,94.0
Days Payable,127.0,130.0,141.0,122.0,142.0,143.0,183.0,200.0,146.0,151.0,159.0,140.0
Cash Conversion Cycle,26.0,32.0,15.0,32.0,31.0,38.0,-29.0,-23.0,2.0,3.0,7.0,-7.0
Working Capital Days,-10.0,-20.0,-46.0,-49.0,-37.0,-49.0,-62.0,-56.0,-70.0,-68.0,-72.0,-39.0
ROCE %,7.0,8.0,8.0,10.0,13.0,9.0,11.0,8.0,1.0,3.0,3.0,6.0
