metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,73.0,50.0,42.0,28.0,46.0,25.0,59.0,45.0,41.0,32.0,28.0,29.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,73.0,50.0,42.0,28.0,46.0,25.0,59.0,45.0,41.0,32.0,28.0,29.0
Working Capital Days,-15.0,-61.0,-52.0,-38.0,-66.0,-78.0,-540.0,-235.0,-102.0,-89.0,-63.0,-75.0
ROCE %,17.0,9.0,10.0,6.0,2.0,1.0,-14.0,-11.0,5.0,19.0,19.0,15.0
