metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,80.0,73.0,66.0,70.0,71.0,78.0,61.0,64.0,62.0,59.0,56.0,64.0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,80.0,73.0,66.0,70.0,71.0,78.0,61.0,64.0,62.0,59.0,56.0,64.0
Working Capital Days,58.0,49.0,43.0,60.0,53.0,42.0,33.0,37.0,44.0,36.0,39.0,26.0
ROCE %,48.0,47.0,46.0,42.0,47.0,37.0,37.0,48.0,38.0,32.0,28.0,30.0
