metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,40.0,46.0,35.0,46.0,61.0,57.0,88.0,62.0,45.0,53.0,62.0,53.0
Inventory Days,145.0,158.0,153.0,168.0,219.0,208.0,311.0,305.0,217.0,325.0,222.0,150.0
Days Payable,76.0,89.0,78.0,113.0,132.0,135.0,159.0,166.0,112.0,145.0,123.0,143.0
Cash Conversion Cycle,109.0,115.0,109.0,101.0,148.0,130.0,240.0,201.0,150.0,234.0,161.0,61.0
Working Capital Days,71.0,74.0,73.0,76.0,85.0,72.0,62.0,91.0,57.0,48.0,36.0,-35.0
ROCE %,20.0,28.0,34.0,43.0,38.0,29.0,-12.0,13.0,28.0,8.0,-2.0,-29.0
