metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,28.0,33.0,32.0,35.0,34.0,35.0,24.0,25.0,21.0,22.0,18.0,21.0
Inventory Days,176.0,164.0,168.0,143.0,146.0,115.0,132.0,132.0,144.0,140.0,152.0,125.0
Days Payable,82.0,68.0,85.0,70.0,61.0,64.0,95.0,111.0,125.0,136.0,148.0,138.0
Cash Conversion Cycle,122.0,128.0,114.0,108.0,120.0,87.0,61.0,45.0,40.0,25.0,22.0,8.0
Working Capital Days,58.0,64.0,55.0,59.0,72.0,47.0,18.0,34.0,22.0,-35.0,0.0,-10.0
ROCE %,9.0,4.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,11.0,9.0,9.0
