metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,279.0,240.0,239.0,138.0,226.0,115.0,92.0,85.0,90.0,99.0,105.0,158.0
Inventory Days,-0.0,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,279.0,240.0,239.0,138.0,226.0,115.0,92.0,85.0,90.0,99.0,105.0,158.0
Working Capital Days,-76.0,-278.0,-209.0,-241.0,-103.0,-189.0,-206.0,-279.0,-402.0,-327.0,-189.0,-153.0
ROCE %,14.0,13.0,18.0,18.0,11.0,10.0,22.0,19.0,13.0,21.0,19.0,13.0
