metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,22.0,408.0,602.0,1.0,20.0,9.0,72.0,69.0,47.0,72.0,9.0,5.0
Inventory Days,10926.0,2377.0,5051.0,2595.0,2824.0,,,,,,,
Days Payable,432.0,217.0,320.0,126.0,212.0,,,,,,,
Cash Conversion Cycle,22.0,408.0,11096.0,1.0,2180.0,4740.0,2541.0,69.0,47.0,72.0,9.0,2617.0
Working Capital Days,692.0,836.0,1095.0,-56.0,219.0,384.0,764.0,789.0,2186.0,-505.0,935.0,1526.0
ROCE %,6.0,7.0,7.0,27.0,13.0,11.0,5.0,2.0,-7.0,1.0,3.0,-2.0
