metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,43.0,41.0,50.0,56.0,45.0,36.0,58.0,47.0,48.0,45.0,45.0,46.0
Inventory Days,47.0,48.0,50.0,49.0,45.0,54.0,62.0,58.0,56.0,52.0,52.0,50.0
Days Payable,82.0,87.0,98.0,113.0,98.0,104.0,130.0,102.0,97.0,96.0,99.0,102.0
Cash Conversion Cycle,9.0,3.0,2.0,-8.0,-8.0,-15.0,-10.0,2.0,7.0,1.0,-2.0,-6.0
Working Capital Days,20.0,-17.0,-3.0,-9.0,-9.0,-11.0,13.0,15.0,14.0,10.0,3.0,0.0
ROCE %,22.0,22.0,21.0,23.0,25.0,21.0,17.0,14.0,14.0,17.0,17.0,18.0
