metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,44.0,49.0,44.0,44.0,43.0,44.0,62.0,50.0,43.0,47.0,48.0,48.0
Inventory Days,200.0,249.0,218.0,242.0,265.0,276.0,314.0,231.0,147.0,273.0,254.0,244.0
Days Payable,23.0,23.0,31.0,31.0,32.0,37.0,34.0,32.0,22.0,23.0,34.0,33.0
Cash Conversion Cycle,221.0,274.0,232.0,255.0,276.0,283.0,342.0,249.0,168.0,296.0,269.0,259.0
Working Capital Days,68.0,62.0,47.0,106.0,116.0,130.0,182.0,121.0,102.0,156.0,164.0,193.0
ROCE %,11.0,14.0,15.0,11.0,14.0,10.0,8.0,23.0,11.0,9.0,11.0,9.0
