symbol,status,days,note
BEML,ok,248,
BERGEPAINT,ok,248,
BHARATFORG,ok,247,
BHARTIARTL,ok,248,
BHARTIHEXA,ok,248,
BHEL,ok,248,
BIKAJI,ok,247,
BIOCON,ok,248,
BIRLACORPN,ok,247,
BLACKBUCK,ok,248,
BLS,ok,248,
BLUEDART,ok,248,
BLUEJET,ok,248,
BLUESTARCO,ok,248,
BLUESTONE,ok,192,
BORORENEW,ok,248,
BOSCHLTD,ok,247,
BPCL,ok,248,
BRIGADE,ok,248,
BRITANNIA,ok,248,
BSE,ok,248,
BSOFT,ok,248,
CAMPUS,ok,248,
CAMS,ok,248,
CANBK,ok,248,
CANFINHOME,ok,248,
CANHLIFE,ok,152,
CAPILLARY,ok,129,
CAPLIPOINT,ok,247,
CARBORUNIV,ok,247,
CARTRADE,ok,248,
CASTROLIND,ok,248,
CCAVENUE,ok,248,
CCL,ok,248,
CDSL,ok,248,
CEATLTD,ok,248,
CELLO,ok,246,
CEMPRO,ok,248,
CENTRALBK,ok,248,
CENTURYPLY,ok,247,
CERA,ok,247,
CESC,ok,248,
CGCL,ok,248,
CGPOWER,ok,248,
CHALET,ok,248,
CHAMBLFERT,ok,248,
CHENNPETRO,ok,248,
CHOICEIN,ok,247,
CHOLAFIN,ok,248,
CHOLAHLDNG,ok,248,
CIEINDIA,ok,246,
CIPLA,ok,248,
CLEAN,ok,248,
CMSINFO,ok,248,
COALINDIA,ok,248,
COCHINSHIP,ok,248,
COFORGE,ok,248,
COHANCE,ok,248,
COLPAL,ok,248,
CONCOR,ok,248,
CONCORDBIO,ok,248,
COROMANDEL,ok,248,
CORONA,ok,112,
CPPLUS,ok,202,
CRAFTSMAN,ok,246,
CRAMC,ok,153,
CREDITACC,ok,248,
CRISIL,ok,248,
CRIZAC,ok,221,
CROMPTON,ok,248,
CSBBANK,ok,248,
CUB,ok,248,
CUMMINSIND,ok,248,
CUPID,ok,248,
CYIENT,ok,248,
DABUR,ok,248,
DALBHARAT,ok,247,
DATAMATICS,ok,248,
DATAPATTNS,ok,248,
DBL,ok,246,
DBREALTY,ok,248,
DCBBANK,ok,248,
DCMSHRIRAM,ok,247,
DEEPAKFERT,ok,248,
DEEPAKNTR,ok,247,
DELHIVERY,ok,248,
DEVYANI,ok,248,
DIACABS,ok,248,
DIVISLAB,ok,247,
DIXON,ok,248,
DLF,ok,248,
DMART,ok,248,
DOMS,ok,247,
DRREDDY,ok,248,
DYNAMATECH,ok,247,
ECLERX,ok,248,
EDELWEISS,ok,248,
EICHERMOT,ok,248,
EIDPARRY,ok,247,
EIEL,ok,248,
EIHOTEL,ok,248,
ELECON,ok,248,
ELECTCAST,ok,248,
ELGIEQUIP,ok,248,
ELLEN,ok,226,
EMAMILTD,ok,248,
EMBDL,ok,248,
EMCURE,ok,248,
EMIL,ok,248,
EMMVEE,ok,132,
ENDURANCE,ok,248,
ENGINERSIN,ok,248,
ENRIN,ok,235,
ENTERO,ok,247,
EPL,ok,247,
EQUITASBNK,ok,248,
ERIS,ok,246,
ESCORTS,ok,248,
ETERNAL,ok,248,
ETHOSLTD,ok,247,
EUREKAFORB,ok,248,
EXIDEIND,ok,248,
FACT,ok,248,
FEDERALBNK,ok,248,
FEDFINA,ok,248,
FIEMIND,ok,248,
FINCABLES,ok,248,
FINPIPE,ok,246,
FIRSTCRY,ok,248,
FIVESTAR,ok,247,
FLUOROCHEM,ok,248,
FORCEMOT,ok,248,
FORTIS,ok,248,
FSL,ok,248,
GABRIEL,ok,248,
GAEL,ok,248,
GAIL,ok,248,
GALLANTT,ok,247,
GESHIP,ok,248,
GHCL,ok,248,
GICRE,ok,248,
GILLETTE,ok,248,
GLAND,ok,247,
GLAXO,ok,248,
GLENMARK,ok,248,
GMDCLTD,ok,248,
GMMPFAUDLR,ok,247,
GMRAIRPORT,ok,248,
GNFC,ok,248,
GODFRYPHLP,ok,248,
GODIGIT,ok,247,
GODREJAGRO,ok,248,
GODREJCP,ok,248,
GODREJIND,ok,248,
GODREJPROP,ok,248,
GOKEX,ok,248,
GOKULAGRO,ok,248,
GPIL,ok,248,
GPPL,ok,248,
GRANULES,ok,247,
GRAPHITE,ok,248,
GRASIM,ok,248,
GRAVITA,ok,248,
GREAVESCOT,ok,248,
GROWW,ok,136,
GRSE,ok,248,
GRWRHITECH,ok,248,
GSFC,ok,248,
HAL,ok,248,
HAPPSTMNDS,ok,248,
HAVELLS,ok,248,
HBLENGINE,ok,248,
HCC,ok,248,
HCG,ok,248,
HCLTECH,ok,248,
HDBFS,ok,226,
HDFCAMC,ok,248,
HDFCBANK,ok,248,
HDFCLIFE,ok,248,
HEG,ok,248,
HEMIPROP,ok,248,
HERITGFOOD,ok,248,
HEROMOTOCO,ok,248,
HEXT,ok,247,
HFCL,ok,248,
HGINFRA,ok,248,
HINDALCO,ok,248,
HINDCOPPER,ok,248,
HINDPETRO,ok,248,
HINDUNILVR,ok,248,
HINDZINC,ok,248,
HOMEFIRST,ok,247,
HONASA,ok,247,
HONAUT,ok,246,
HSCL,ok,248,
HUDCO,ok,248,
HYUNDAI,ok,248,
ICICIAMC,ok,109,
ICICIBANK,ok,248,
ICICIGI,ok,248,
ICICIPRULI,ok,248,
ICIL,ok,248,
IDBI,ok,248,
IDEA,ok,248,
IDFCFIRSTB,ok,248,
IEX,ok,248,
IFBIND,ok,248,
IFCI,ok,248,
IGIL,ok,248,
IGL,ok,248,
IIFL,ok,248,
IIFLCAPS,ok,248,
IKS,ok,247,
IMFA,ok,248,
INDGN,ok,248,
INDHOTEL,ok,248,
INDIACEM,ok,248,
INDIAGLYCO,ok,248,
INDIAMART,ok,248,
INDIANB,ok,248,
INDIASHLTR,ok,246,
INDIGO,ok,247,
INDIGOPNTS,ok,248,
INDUSINDBK,ok,248,
INDUSTOWER,ok,248,
INFY,ok,248,
INOXGREEN,ok,248,
INOXINDIA,ok,247,
INOXWIND,ok,248,
INTELLECT,ok,248,
IOB,ok,248,
IOC,ok,248,
IONEXCHANG,ok,247,
IPCALAB,ok,247,
IRB,ok,248,
IRCON,ok,248,
IRCTC,ok,248,
IREDA,ok,248,
IRFC,ok,248,
ITC,ok,248,
ITCHOTELS,ok,248,
ITI,ok,248,
IXIGO,ok,248,
JAIBALAJI,ok,248,
JAINREC,ok,161,
JAMNAAUTO,ok,248,
JAYNECOIND,ok,248,
JBCHEPHARM,failed,0,HTTP Error 400: Bad Request
JBMA,ok,248,
JINDALSAW,ok,248,
JINDALSTEL,ok,248,
JIOFIN,ok,248,
JKCEMENT,ok,248,
JKLAKSHMI,ok,248,
JKPAPER,ok,247,
JKTYRE,ok,248,
JLHL,ok,248,
JMFINANCIL,ok,248,
JPPOWER,ok,248,
JSFB,ok,248,
JSL,ok,248,
JSLL,ok,248,
JSWCEMENT,ok,195,
JSWDULUX,ok,248,
JSWENERGY,ok,248,
JSWINFRA,ok,248,
JSWSTEEL,ok,248,
JUBLFOOD,ok,248,
JUBLINGREA,ok,248,
JUBLPHARMA,ok,247,
JUSTDIAL,ok,248,
JWL,ok,248,
JYOTHYLAB,ok,248,
JYOTICNC,ok,248,
KAJARIACER,ok,248,
KALYANKJIL,ok,248,
KANSAINER,ok,246,
KARURVYSYA,ok,248,
KAYNES,ok,248,
KEC,ok,248,
KEI,ok,248,
KFINTECH,ok,248,
KIMS,ok,248,
KIRLOSBROS,ok,248,
KIRLOSENG,ok,247,
KIRLPNU,ok,248,
KITEX,ok,248,
KNRCON,ok,248,
KOTAKBANK,ok,248,
KPIGREEN,ok,248,
KPIL,ok,247,
KPITTECH,ok,248,
KPRMILL,ok,248,
KRBL,ok,247,
KRN,ok,248,
KSB,ok,248,
KSCL,ok,247,
KTKBANK,ok,248,
LALPATHLAB,ok,248,
LATENTVIEW,ok,248,
LAURUSLABS,ok,248,
LEMONTREE,ok,248,
LENSKART,ok,138,
LGEINDIA,ok,155,
LICHSGFIN,ok,248,
LICI,ok,248,
LINDEINDIA,ok,247,
LLOYDSENGG,ok,248,
LLOYDSENT,ok,247,
LLOYDSME,ok,248,
LODHA,ok,248,
LOTUSDEV,ok,201,
LT,ok,248,
LTF,ok,248,
LTFOODS,ok,248,
LTM,ok,248,
LTTS,ok,248,
LUMAXTECH,ok,247,
LUPIN,ok,248,
LXCHEM,ok,248,
MAHABANK,ok,248,
MAHSCOOTER,ok,247,
MAHSEAMLES,ok,248,
MANAPPURAM,ok,248,
MANKIND,ok,247,
MANORAMA,ok,248,
MANYAVAR,ok,247,
MAPMYINDIA,ok,247,
MARICO,ok,248,
MARKSANS,ok,248,
MARUTI,ok,248,
MASTEK,ok,248,
MAXHEALTH,ok,248,
MAZDOCK,ok,248,
MCX,ok,248,
MEDANTA,ok,247,
MEDPLUS,ok,246,
MEESHO,ok,116,
METROPOLIS,ok,248,
MFSL,ok,248,
MGL,ok,247,
MIDHANI,ok,248,
MINDACORP,ok,247,
MMTC,ok,248,
MOIL,ok,248,
MOTHERSON,ok,248,
MOTILALOFS,ok,248,
MPHASIS,ok,248,
MRF,ok,247,
MRPL,ok,248,
MSTCLTD,ok,248,
MSUMI,ok,248,
MTARTECH,ok,248,
MUTHOOTFIN,ok,248,
NAM-INDIA,ok,248,
NATCOPHARM,ok,248,
NATIONALUM,ok,248,
NAUKRI,ok,248,
NAVA,ok,248,
NAVINFLUOR,ok,247,
NAZARA,ok,248,
NBCC,ok,248,
NCC,ok,248,
NEOGEN,ok,248,
NESCO,ok,246,
NESTLEIND,ok,248,
NETWEB,ok,248,
NETWORK18,ok,248,
NEULANDLAB,ok,248,
NEWGEN,ok,248,
NFL,ok,248,
NH,ok,248,
NHPC,ok,248,
NIACL,ok,248,
NIVABUPA,ok,247,
NLCINDIA,ok,248,
NMDC,ok,248,
NSLNISP,ok,248,
NTPC,ok,248,
NTPCGREEN,ok,248,
NUVAMA,ok,248,
NUVOCO,ok,248,
NYKAA,ok,248,
OBEROIRLTY,ok,247,
OFSS,ok,248,
OIL,ok,248,
OLAELEC,ok,248,
OLECTRA,ok,248,
ONESOURCE,ok,248,
ONGC,ok,248,
OPTIEMUS,ok,247,
ORIENTCEM,ok,247,
ORKLAINDIA,ok,140,
OSWALPUMPS,ok,234,
PAGEIND,ok,246,
PARADEEP,ok,248,
PARAS,ok,248,
PARKHOSPS,ok,111,
PATANJALI,ok,248,
PAYTM,ok,248,
PCBL,ok,248,
PCJEWELLER,ok,248,
PERSISTENT,ok,248,
PETRONET,ok,248,
PFC,ok,248,
PFIZER,ok,247,
PFOCUS,ok,247,
PGEL,ok,248,
PGIL,ok,248,
PHOENIXLTD,ok,246,
PICCADIL,ok,226,
PIDILITIND,ok,248,
PIIND,ok,248,
PINELABS,ok,134,
PIRAMALFIN,ok,139,
PNB,ok,248,
PNBHOUSING,ok,248,
PNCINFRA,ok,248,
PNGJL,ok,248,
POLICYBZR,ok,247,
POLYCAB,ok,248,
POLYMED,ok,248,
POONAWALLA,ok,248,
POWERGRID,ok,248,
POWERINDIA,ok,248,
POWERMECH,ok,247,
PPLPHARMA,ok,248,
PRAJIND,ok,248,
PREMIERENE,ok,248,
PRESTIGE,ok,248,
PRICOLLTD,ok,247,
PRIVISCL,ok,247,
PRSMJOHNSN,ok,246,
PRUDENT,ok,247,
PTC,ok,248,
PTCIL,ok,247,
PURVA,ok,247,
PVRINOX,ok,248,
PWL,ok,132,
QPOWER,ok,248,
QUESS,ok,248,
RADICO,ok,247,
RAILTEL,ok,248,
RAIN,ok,248,
RAINBOW,ok,247,
RALLIS,ok,248,
RAMCOCEM,ok,247,
RATEGAIN,ok,247,
RATNAMANI,ok,247,
RAYMONDLSL,ok,248,
RBA,ok,247,
RBLBANK,ok,248,
RCF,ok,248,
RECLTD,ok,248,
REDINGTON,ok,248,
REDTAPE,ok,248,
REFEX,ok,247,
RELAXO,ok,247,
RELIANCE,ok,248,
RELIGARE,ok,247,
RENUKA,ok,248,
RHIM,ok,247,
RITES,ok,248,
RKFORGE,ok,248,
ROUTE,ok,248,
RPOWER,ok,248,
RRKABEL,ok,248,
RTNINDIA,ok,248,
RTNPOWER,ok,248,
RUBICON,ok,151,
RVNL,ok,248,
SAATVIKGL,ok,166,
SAFARI,ok,246,
SAGILITY,ok,248,
SAIL,ok,248,
SAILIFE,ok,248,
SAMHI,ok,248,
SAMMAANCAP,ok,248,
SANDUMA,ok,248,
SANOFICONR,ok,248,
SANSERA,ok,248,
SAPPHIRE,ok,248,
SARDAEN,ok,248,
SAREGAMA,ok,247,
SBFC,ok,248,
SBICARD,ok,248,
SBILIFE,ok,248,
SBIN,ok,248,
SCHAEFFLER,ok,248,
SCHNEIDER,ok,248,
SCI,ok,248,
SENCO,ok,248,
SFL,ok,248,
SHAILY,ok,248,
SHAKTIPUMP,ok,248,
SHARDACROP,ok,247,
SHAREINDIA,ok,248,
SHILPAMED,ok,248,
SHREECEM,ok,248,
SHRIPISTON,ok,247,
SHRIRAMFIN,ok,248,
SHYAMMETL,ok,248,
SIEMENS,ok,247,
SIGNATURE,ok,246,
SJVN,ok,248,
SKFINDIA,ok,248,
SKFINDUS,ok,116,
SKIPPER,ok,247,
SKYGOLD,ok,248,
SMARTWORKS,ok,214,
SMLMAH,ok,248,
SOBHA,ok,247,
SOLARINDS,ok,247,
SONACOMS,ok,248,
SONATSOFTW,ok,248,
SOUTHBANK,ok,248,
SPARC,ok,248,
SPLPETRO,ok,248,
SRF,ok,248,
STAR,ok,248,
STARCEMENT,ok,247,
STARHEALTH,ok,248,
STLTECH,ok,248,
STYL,ok,164,
STYRENIX,ok,248,
SUBROS,ok,247,
SUDARSCHEM,ok,247,
SUDEEPPHRM,ok,124,
SUMICHEM,ok,248,
SUNDARMFIN,ok,248,
SUNPHARMA,ok,248,
SUNTECK,ok,248,
SUNTV,ok,248,
SUPREMEIND,ok,248,
SUPRIYA,ok,247,
SURYAROSNI,ok,248,
SUZLON,ok,248,
SWANCORP,ok,248,
SWIGGY,ok,248,
SWSOLAR,ok,248,
SYNGENE,ok,248,
SYRMA,ok,248,
TANLA,ok,248,
TARC,ok,247,
TARIL,ok,248,
TATACAP,ok,156,
TATACHEM,ok,248,
TATACOMM,ok,248,
TATACONSUM,ok,248,
TATAELXSI,ok,248,
TATAINVEST,ok,248,
TATAPOWER,ok,248,
TATASTEEL,ok,248,
TATATECH,ok,248,
TBOTEK,ok,248,
TCS,ok,248,
TDPOWERSYS,ok,248,
TECHM,ok,248,
TECHNOE,ok,248,
TEGA,ok,247,
TEJASNET,ok,248,
TENNIND,ok,131,
TEXRAIL,ok,248,
THANGAMAYL,ok,248,
THELEELA,ok,247,
THERMAX,ok,247,
THOMASCOOK,ok,248,
THYROCARE,ok,248,
TI,ok,248,
TIINDIA,ok,248,
TIMETECHNO,ok,248,
TIMKEN,ok,247,
TIPSMUSIC,ok,248,
TITAGARH,ok,248,
TITAN,ok,248,
TMB,ok,247,
TMCV,ok,136,
TMPV,ok,248,
TORNTPHARM,ok,248,
TORNTPOWER,ok,248,
TRANSRAILL,ok,248,
TRAVELFOOD,ok,218,
TRENT,ok,248,
TRIDENT,ok,248,
TRITURBINE,ok,248,
TRIVENI,ok,248,
TSFINV,ok,248,
TTML,ok,248,
TVSMOTOR,ok,248,
TVSSCS,ok,247,
UBL,ok,248,
UCOBANK,ok,248,
UJJIVANSFB,ok,248,
ULTRACEMCO,ok,248,
UNIONBANK,ok,248,
UNITDSPR,ok,248,
UNOMINDA,ok,248,
UPL,ok,248,
URBANCO,ok,173,
USHAMART,ok,248,
UTIAMC,ok,248,
UTLSOLAR,ok,130,
V2RETAIL,ok,248,
VAIBHAVGBL,ok,247,
VARROC,ok,247,
VBL,ok,248,
VEDL,ok,248,
VGUARD,ok,247,
VIJAYA,ok,247,
VIKRAMSOLR,ok,188,
VIPIND,ok,247,
VIYASH,ok,248,
VMART,ok,247,
VMM,ok,248,
VOLTAMP,ok,248,
VOLTAS,ok,248,
VTL,ok,248,
WAAREEENER,ok,248,
WAAREERTL,ok,248,
WABAG,ok,248,
WAKEFIT,ok,112,
WEBELSOLAR,ok,248,
WELCORP,ok,248,
WELENT,ok,248,
WELSPUNLIV,ok,248,
WESTLIFE,ok,247,
WEWORK,ok,155,
WHIRLPOOL,ok,248,
WIPRO,ok,248,
WOCKPHARMA,ok,248,
YATHARTH,ok,248,
YESBANK,ok,248,
ZAGGLE,ok,248,
ZEEL,ok,248,
ZENSARTECH,ok,248,
ZENTEC,ok,248,
ZFCVINDIA,ok,248,
ZYDUSLIFE,ok,248,
ZYDUSWELL,ok,248,
