,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,2450.0,3261.0,2176.0,2992.0,2441.0,3356.0,4054.0,4559.0,4330.0,2651.0,2873.0,4080.0
Expenses,,1752.0,2684.0,1732.0,2417.0,1799.0,2354.0,3114.0,3731.0,3378.0,1831.0,2221.0,3102.0
Operating Profit,,698.0,578.0,445.0,575.0,642.0,1002.0,941.0,828.0,952.0,820.0,652.0,978.0
OPM %,,28.0,18.0,20.0,19.0,26.0,30.0,23.0,18.0,22.0,31.0,23.0,24.0
Other Income,,123.0,139.0,388.0,111.0,138.0,208.0,93.0,852.0,126.0,255.0,526.0,304.0
Interest,,188.0,221.0,191.0,375.0,419.0,573.0,492.0,295.0,331.0,451.0,566.0,664.0
Depreciation,,42.0,50.0,70.0,56.0,64.0,316.0,306.0,285.0,332.0,400.0,425.0,414.0
Profit before tax,,590.0,446.0,572.0,256.0,298.0,322.0,236.0,1100.0,415.0,223.0,188.0,205.0
Tax %,,30.0,10.0,-3.0,9.0,3.0,18.0,10.0,14.0,18.0,-10.0,1.0,10.0
Net Profit,,414.0,401.0,590.0,232.0,289.0,262.0,213.0,947.0,341.0,246.0,186.0,183.0
EPS in Rs,,11.05,10.69,15.74,6.19,7.71,6.55,5.31,23.63,8.5,6.13,4.33,4.25
Dividend Payout %,,14.0,11.0,8.0,19.0,19.0,23.0,28.0,6.0,18.0,29.0,42.0,47.0
Sales Growth %,Sales,22.16,33.13,-33.27,37.5,-18.43,37.47,20.81,12.46,-5.03,-38.77,8.37,42.03
Exceptional items,Other Income,3.0,0.0,269.0,0.0,11.0,60.0,-74.0,553.0,19.0,0.0,115.0,0.0
Other income normal,Other Income,121.0,139.0,119.0,111.0,127.0,149.0,168.0,298.0,107.0,255.0,412.0,304.0
Exceptional items AT,Net Profit,2.0,0.0,243.0,0.0,11.0,47.0,-67.0,477.0,16.0,0.0,52.0,0.0
Profit excl Excep,Net Profit,412.0,401.0,348.0,232.0,278.0,216.0,280.0,471.0,325.0,246.0,134.0,183.0
Profit for PE,Net Profit,412.0,401.0,348.0,232.0,278.0,216.0,280.0,471.0,325.0,246.0,134.0,183.0
Profit for EPS,Net Profit,414.0,401.0,590.0,232.0,289.0,262.0,213.0,947.0,341.0,246.0,186.0,183.0
Profit Growth %,Net Profit,22.0,-3.0,-13.0,-33.0,20.0,-22.0,30.0,68.0,-31.0,-24.0,-45.0,36.0
