,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,7061.0,6844.0,6686.0,6621.0,7676.0,8446.0,8111.0,8013.0,9355.0,11212.0,12536.0,13145.0
Interest,,4410.0,4133.0,4174.0,3751.0,4292.0,4740.0,4340.0,4102.0,4610.0,6009.0,6742.0,7269.0
Expenses,,2330.0,2458.0,4426.0,3149.0,3433.0,5227.0,3795.0,3769.0,3560.0,3427.0,3829.0,3858.0
Financing Profit,,321.0,252.0,-1914.0,-278.0,-49.0,-1521.0,-24.0,143.0,1185.0,1777.0,1965.0,2018.0
Financing Margin %,,5.0,4.0,-29.0,-4.0,-1.0,-18.0,-0.0,2.0,13.0,16.0,16.0,15.0
Other Income,,594.0,504.0,493.0,495.0,813.0,546.0,692.0,744.0,757.0,825.0,1137.0,940.0
Depreciation,,94.0,64.0,85.0,97.0,104.0,125.0,134.0,144.0,158.0,218.0,168.0,0.0
Profit before tax,,820.0,692.0,-1506.0,121.0,660.0,-1100.0,534.0,743.0,1784.0,2385.0,2934.0,2958.0
Tax %,,38.0,40.0,8.0,-68.0,30.0,4.0,19.0,32.0,33.0,26.0,29.0,20.0
Net Profit,,509.0,416.0,-1632.0,203.0,465.0,-1139.0,432.0,502.0,1197.0,1767.0,2082.0,2363.0
EPS in Rs,,10.49,8.58,-31.31,3.64,8.35,-15.97,6.06,5.38,11.61,16.05,18.91,21.46
Dividend Payout %,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,11.0,0.0
Manufacturing Cost %,Expenses,0.16,0.19,0.23,0.26,0.31,0.23,0.25,0.42,0.33,0.35,0.32,0.0
Employee Cost %,Expenses,12.67,15.46,16.8,19.46,21.49,22.34,25.41,33.37,28.93,22.96,22.21,18.86
Other Cost %,Expenses,20.17,20.26,49.16,27.83,22.93,39.32,21.13,13.24,8.8,7.25,8.02,10.49
Exceptional items AT,Net Profit,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Profit excl Excep,Net Profit,509.0,416.0,-1632.0,203.0,465.0,-1140.0,432.0,501.0,1197.0,1766.0,2082.0,2363.0
Profit for PE,Net Profit,509.0,416.0,-1632.0,203.0,465.0,-1140.0,432.0,501.0,1197.0,1766.0,2082.0,2363.0
Profit for EPS,Net Profit,509.0,416.0,-1632.0,203.0,465.0,-1139.0,432.0,502.0,1197.0,1767.0,2082.0,2363.0
Profit Growth %,Net Profit,-57.0,-18.0,-492.0,112.0,129.0,-345.0,138.0,16.0,139.0,48.0,18.0,14.0
