,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,503.0,980.0,923.0,911.0,955.0,836.0,796.0,893.0,1197.0,1600.0,1871.0,2016.0
Expenses,,397.0,825.0,757.0,801.0,841.0,729.0,651.0,703.0,914.0,1186.0,1407.0,1541.0
Operating Profit,,106.0,154.0,166.0,110.0,114.0,107.0,145.0,190.0,283.0,414.0,464.0,475.0
OPM %,,21.0,16.0,18.0,12.0,12.0,13.0,18.0,21.0,24.0,26.0,25.0,24.0
Other Income,,23.0,27.0,8.0,11.0,22.0,8.0,11.0,5.0,15.0,40.0,53.0,225.0
Interest,,30.0,71.0,73.0,68.0,65.0,70.0,55.0,33.0,12.0,6.0,10.0,23.0
Depreciation,,52.0,56.0,48.0,48.0,44.0,44.0,42.0,38.0,39.0,41.0,51.0,91.0
Profit before tax,,48.0,56.0,52.0,5.0,28.0,1.0,58.0,124.0,246.0,406.0,456.0,585.0
Tax %,,30.0,34.0,60.0,-59.0,57.0,-5558.0,38.0,23.0,24.0,25.0,25.0,19.0
Net Profit,,33.0,37.0,21.0,8.0,12.0,72.0,36.0,96.0,188.0,303.0,340.0,477.0
EPS in Rs,,1.52,1.68,0.94,0.36,0.54,3.23,1.62,4.26,8.38,13.51,15.15,21.24
Dividend Payout %,,36.0,33.0,27.0,28.0,19.0,0.0,12.0,16.0,12.0,11.0,13.0,9.0
Sales Growth %,Sales,0.39,94.66,-5.74,-1.31,4.85,-12.53,-4.71,12.11,34.07,33.64,16.97,7.75
Exceptional items,Other Income,10.0,20.0,-0.0,1.0,0.0,-1.0,-0.0,-5.0,-2.0,3.0,1.0,149.0
Other income normal,Other Income,13.0,7.0,8.0,9.0,22.0,9.0,11.0,10.0,16.0,37.0,52.0,76.0
Exceptional items AT,Net Profit,5.0,13.0,-0.0,-0.0,0.0,-0.0,-0.0,-4.0,-1.0,2.0,1.0,122.0
Profit excl Excep,Net Profit,28.0,23.0,21.0,8.0,12.0,72.0,36.0,99.0,189.0,301.0,339.0,355.0
Profit for PE,Net Profit,28.0,23.0,21.0,8.0,12.0,72.0,36.0,99.0,189.0,301.0,339.0,355.0
Profit for EPS,Net Profit,33.0,37.0,21.0,8.0,12.0,72.0,36.0,96.0,188.0,303.0,340.0,477.0
Profit Growth %,Net Profit,2.0,-17.0,-9.0,-61.0,43.0,510.0,-50.0,172.0,91.0,59.0,13.0,5.0
